dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.619200,0.048363,3.620000,2.000000,0.000000,0.000000,0.025473
0.020000,3.659187,0.049387,3.660000,2.000000,0.000000,0.000000,0.025712
0.020000,3.699174,0.050420,3.700000,2.000000,0.000000,0.000000,0.025951
0.020000,3.739160,0.051462,3.740000,2.000000,0.000000,0.000000,0.026188
0.020000,3.779146,0.052515,3.780000,2.000000,0.000000,0.000000,0.026425
0.020000,3.819132,0.053576,3.820000,2.000000,0.000000,0.000000,0.026661
0.020000,3.859118,0.054647,3.860000,2.000000,0.000000,0.000000,0.026896
0.020000,3.899103,0.055728,3.900000,2.000000,0.000000,0.000000,0.027130
0.020000,3.939089,0.056817,3.940000,2.000000,0.000000,0.000000,0.027363
0.020000,3.979073,0.057916,3.980000,2.000000,0.000000,0.000000,0.027595
0.020000,4.019058,0.059025,4.020000,2.000000,0.000000,0.000000,0.027826
0.020000,4.059042,0.060142,4.060000,2.000000,0.000000,0.000000,0.028057
0.020000,4.099027,0.061269,4.100000,2.000000,0.000000,0.000000,0.028286
0.020000,4.139010,0.062405,4.140000,2.000000,0.000000,0.000000,0.028514
0.020000,4.178994,0.063550,4.180000,2.000000,0.000000,0.000000,0.028742
0.020000,4.218977,0.064704,4.220000,2.000000,0.000000,0.000000,0.028969
0.020000,4.258961,0.065867,4.260000,2.000000,0.000000,0.000000,0.029194
0.020000,4.298943,0.067039,4.300000,2.000000,0.000000,0.000000,0.029419
0.020000,4.338926,0.068220,4.340000,2.000000,0.000000,0.000000,0.029643
0.020000,4.378908,0.069410,4.380000,2.000000,0.000000,0.000000,0.029866
0.020000,4.418890,0.070609,4.420000,2.000000,0.000000,0.000000,0.030088
0.020000,4.458872,0.071817,4.460000,2.000000,0.000000,0.000000,0.030309
0.020000,4.498853,0.073033,4.500000,2.000000,0.000000,0.000000,0.030529
0.020000,4.538835,0.074259,4.540000,2.000000,0.000000,0.000000,0.030749
0.020000,4.578816,0.075493,4.580000,2.000000,0.000000,0.000000,0.030967
0.020000,4.618796,0.076736,4.620000,2.000000,0.000000,0.000000,0.031184
0.020000,4.658777,0.077987,4.660000,2.000000,0.000000,0.000000,0.031401
0.020000,4.698757,0.079247,4.700000,2.000000,0.000000,0.000000,0.031616
0.020000,4.738737,0.080516,4.740000,2.000000,0.000000,0.000000,0.031831
0.020000,4.778716,0.081793,4.780000,2.000000,0.000000,0.000000,0.032045
0.020000,4.818696,0.083079,4.820000,2.000000,0.000000,0.000000,0.032258
0.020000,4.858675,0.084373,4.860000,2.000000,0.000000,0.000000,0.032470
0.020000,4.898654,0.085676,4.900000,2.000000,0.000000,0.000000,0.032681
0.020000,4.938632,0.086987,4.940000,2.000000,0.000000,0.000000,0.032891
0.020000,4.978610,0.088307,4.980000,2.000000,0.000000,0.000000,0.033100
0.020000,5.018588,0.089635,5.020000,2.000000,0.000000,0.000000,0.033308
0.020000,5.058566,0.090971,5.060000,2.000000,0.000000,0.000000,0.033515
0.020000,5.098543,0.092316,5.100000,2.000000,0.000000,0.000000,0.033722
0.020000,5.138520,0.093668,5.140000,2.000000,0.000000,0.000000,0.033927
0.020000,5.178497,0.095029,5.180000,2.000000,0.000000,0.000000,0.034132
0.020000,5.218474,0.096398,5.220000,2.000000,0.000000,0.000000,0.034335
0.020000,5.258450,0.097776,5.260000,2.000000,0.000000,0.000000,0.034538
0.020000,5.298426,0.099161,5.300000,2.000000,0.000000,0.000000,0.034740
0.020000,5.338402,0.100554,5.340000,2.000000,0.000000,0.000000,0.034941
0.020000,5.378377,0.101956,5.380000,2.000000,0.000000,0.000000,0.035141
0.020000,5.418352,0.103365,5.420000,2.000000,0.000000,0.000000,0.035340
0.020000,5.458327,0.104782,5.460000,2.000000,0.000000,0.000000,0.035538
0.020000,5.498302,0.106207,5.500000,2.000000,0.000000,0.000000,0.035735
0.020000,5.538276,0.107640,5.540000,2.000000,0.000000,0.000000,0.035931
0.020000,5.578250,0.109081,5.580000,2.000000,0.000000,0.000000,0.036127
0.020000,5.618224,0.110530,5.620000,2.000000,0.000000,0.000000,0.036321
0.020000,5.658198,0.111986,5.660000,2.000000,0.000000,0.000000,0.036515
0.020000,5.698171,0.113450,5.700000,2.000000,0.000000,0.000000,0.036707
0.020000,5.738144,0.114922,5.740000,2.000000,0.000000,0.000000,0.036899
0.020000,5.778116,0.116402,5.780000,2.000000,0.000000,0.000000,0.037090
0.020000,5.818089,0.117889,5.820000,2.000000,0.000000,0.000000,0.037280
0.020000,5.858061,0.119383,5.860000,2.000000,0.000000,0.000000,0.037469
0.020000,5.898032,0.120885,5.900000,2.000000,0.000000,0.000000,0.037657
0.020000,5.938004,0.122395,5.940000,2.000000,0.000000,0.000000,0.037844
0.020000,5.977975,0.123912,5.980000,2.000000,0.000000,0.000000,0.038030
0.020000,6.017946,0.125437,6.020000,2.000000,0.000000,0.000000,0.038215
0.020000,6.057917,0.126969,6.060000,2.000000,0.000000,0.000000,0.038399
0.020000,6.097887,0.128508,6.100000,2.000000,0.000000,0.000000,0.038583
0.020000,6.137857,0.130054,6.140000,2.000000,0.000000,0.000000,0.038765
0.020000,6.177827,0.131608,6.180000,2.000000,0.000000,0.000000,0.038947
0.020000,6.217797,0.133169,6.220000,2.000000,0.000000,0.000000,0.039128
0.020000,6.257766,0.134738,6.260000,2.000000,0.000000,0.000000,0.039307
0.020000,6.297735,0.136313,6.300000,2.000000,0.000000,0.000000,0.039486
0.020000,6.337703,0.137896,6.340000,2.000000,0.000000,0.000000,0.039664
0.020000,6.377672,0.139485,6.380000,2.000000,0.000000,0.000000,0.039841
0.020000,6.417640,0.141082,6.420000,2.000000,0.000000,0.000000,0.040017
0.020000,6.457608,0.142686,6.460000,2.000000,0.000000,0.000000,0.040192
0.020000,6.497575,0.144297,6.500000,2.000000,0.000000,0.000000,0.040366
0.020000,6.537543,0.145914,6.540000,2.000000,0.000000,0.000000,0.040540
0.020000,6.577510,0.147539,6.580000,2.000000,0.000000,0.000000,0.040712
0.020000,6.617476,0.149170,6.620000,2.000000,0.000000,0.000000,0.040884
0.020000,6.657443,0.150809,6.660000,2.000000,0.000000,0.000000,0.041054
0.020000,6.697409,0.152454,6.700000,2.000000,0.000000,0.000000,0.041224
0.020000,6.737375,0.154106,6.740000,2.000000,0.000000,0.000000,0.041392
0.020000,6.777340,0.155764,6.780000,2.000000,0.000000,0.000000,0.041560
0.020000,6.817306,0.157430,6.820000,2.000000,0.000000,0.000000,0.041727
0.020000,6.857271,0.159101,6.860000,2.000000,0.000000,0.000000,0.041893
0.020000,6.897236,0.160780,6.900000,2.000000,0.000000,0.000000,0.042058
0.020000,6.937200,0.162465,6.940000,2.000000,0.000000,0.000000,0.042222
0.020000,6.977164,0.164157,6.980000,2.000000,0.000000,0.000000,0.042385
0.020000,7.017128,0.165855,7.020000,2.000000,0.000000,0.000000,0.042548
0.020000,7.057092,0.167560,7.060000,2.000000,0.000000,0.000000,0.042709
0.020000,7.097055,0.169271,7.100000,2.000000,0.000000,0.000000,0.042869
0.020000,7.137018,0.170988,7.140000,2.000000,0.000000,0.000000,0.043029
0.020000,7.176981,0.172712,7.180000,2.000000,0.000000,0.000000,0.043188
0.020000,7.216944,0.174442,7.220000,2.000000,0.000000,0.000000,0.043345
0.020000,7.256906,0.176178,7.260000,2.000000,0.000000,0.000000,0.043502
0.020000,7.296868,0.177921,7.300000,2.000000,0.000000,0.000000,0.043658
0.020000,7.336830,0.179670,7.340000,2.000000,0.000000,0.000000,0.043813
0.020000,7.376791,0.181425,7.380000,2.000000,0.000000,0.000000,0.043967
0.020000,7.416753,0.183186,7.420000,2.000000,0.000000,0.000000,0.044120
0.020000,7.456713,0.184953,7.460000,2.000000,0.000000,0.000000,0.044272
0.020000,7.496674,0.186727,7.500000,2.000000,0.000000,0.000000,0.044423
0.020000,7.536635,0.188506,7.540000,2.000000,0.000000,0.000000,0.044574
0.020000,7.576595,0.190291,7.580000,2.000000,0.000000,0.000000,0.044723
0.020000,7.616555,0.192083,7.620000,2.000000,0.000000,0.000000,0.044872
0.020000,7.656514,0.193880,7.660000,2.000000,0.000000,0.000000,0.045019
0.020000,7.696473,0.195683,7.700000,2.000000,0.000000,0.000000,0.045166
0.020000,7.736433,0.197492,7.740000,2.000000,0.000000,0.000000,0.045312
0.020000,7.776391,0.199307,7.780000,2.000000,0.000000,0.000000,0.045456
0.020000,7.816350,0.201127,7.820000,2.000000,0.000000,0.000000,0.045600
0.020000,7.856308,0.202953,7.860000,2.000000,0.000000,0.000000,0.045743
0.020000,7.896266,0.204785,7.900000,2.000000,0.000000,0.000000,0.045885
